titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Pret Fix Bmw X1 S Drive 1 8Diesel,14 300 €,14300.0,2017,189 000,Unknown,https://www.olx.ro/d/oferta/pret-fix-bmw-x1-s-drive-1-8diesel-IDjHCsV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rvu28sy791iq-RO/image;s=1079x1444;https://frankfurt.apollo.olxcdn.com:443/v1/files/72e0d1xk5eec2-RO/image;s=1080x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/pml4u7mpkx4b1-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/hta4rbdkb7521-RO/image;s=1079x1436;https://frankfurt.apollo.olxcdn.com:443/v1/files/elybthzpv9op2-RO/image;s=1079x1436,diesel,automatic,Hatchback,BMW,iX,olx_jHCsV,2025-09-14T15:40:20.517879
Bmw 530E 64 000Km Benzina Electric Hybrid,27 500 €,27500.0,2017,64 000,Unknown,https://www.olx.ro/d/oferta/bmw-530e-64-000km-benzina-electric-hybrid-IDjxcmV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2w5bqgstot7b2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mgsixbolpb78-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pbbb9tm9t7ww1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yoo938gysh4o3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/55w7kkcvev7u-RO/image;s=750x1000,hybrid,automatic,Berlina,BMW,Unknown,olx_jxcmV,2025-09-14T15:40:28.042324
Bmw X6M Competition Diesel286Cp Mild Hybrid Dvd 360 Pano Laser 2021,62 990 €,62990.0,2021,132 900,Unknown,https://www.olx.ro/d/oferta/bmw-x6m-competition-diesel286cp-mild-hybrid-dvd-360-pano-laser-2021-IDjzLHP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6bnzs3xa50983-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/z5c6j47h8zda2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7xrxufbyw14y1-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ej4at2ot8u933-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3d87s6d2q9nk-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X6,olx_jzLHP,2025-09-14T15:40:32.947347
Vand Bmw G21 318 I 2021,"21 000 €
Prețul e negociabil",21000.0,2020,165 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-g21-318-i-2021-IDjMu3d.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/46oe02a3thne-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/mstlt0exi13d1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/03ge06su1g9b2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/x27dzhh9g4wn2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/n6sj0fvh6ni81-RO/image;s=2000x1500,petrol,N/A,Hatchback,BMW,Unknown,olx_jMu3d,2025-09-14T15:40:49.801309
Vand Bmw 520D G30 Luxury Line,21 000 €,21000.0,2018,172 000,Unknown,https://www.olx.ro/d/oferta/vand-bmw-520d-g30-luxury-line-IDjyGeX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s4vvn5tuqfx51-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jptj1atd80xk1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/vz2rhfqvd7xy1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/kksljwq3vzze2-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptdgmpudoew22-RO/image;s=1000x563,diesel,automatic,Berlina,BMW,Unknown,olx_jyGeX,2025-09-14T15:40:58.221443
Bmw X4 Fab 2020 Head Up Distronic Full Led Keylessgo Entry,34 990 €,34990.0,2020,168 000,Unknown,https://www.olx.ro/d/oferta/bmw-x4-fab-2020-head-up-distronic-full-led-keylessgo-entry-IDjJg5r.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a658jkv3osi93-RO/image;s=1000x690;https://frankfurt.apollo.olxcdn.com:443/v1/files/p4mdz3iyu7142-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xe9dfg27yq7h2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ohp9c7gq3joy1-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7l0trvww3rw32-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X4,olx_jJg5r,2025-09-14T15:41:00.870147
Bmw 740D Xdrive M G11,"33 500 €
Prețul e negociabil",33500.0,2017,160 000,Unknown,https://www.olx.ro/d/oferta/bmw-740d-xdrive-m-g11-IDjFDU2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7jwg0sz3wies3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/31uhfo84fd3c1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k2xam2v57t151-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xo7shun6j2lf-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/suwolmosicep-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jFDU2,2025-09-14T15:41:05.345636
Bmw X3 M 4 0I Performance Bi Turbo 2018,28 700 €,28700.0,2018,192 000,Unknown,https://www.olx.ro/d/oferta/bmw-x3-m-4-0i-performance-bi-turbo-2018-IDjESct.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0ryzfjfhfd8l1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cmjpg6vzqlqp1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nrq8bdwql1ku-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4012guvdk42g3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9tz2nyd15ne92-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X3,olx_jESct,2025-09-14T15:41:18.372306
Bmw X5 40I G05 M Paket Crafted Clarity Pano Hud 17 340 Km,"61 500 €
Prețul e negociabil",61500.0,2022,17.340,Unknown,https://www.olx.ro/d/oferta/bmw-x5-40i-g05-m-paket-crafted-clarity-pano-hud-17-340-km-IDjFh5Q.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o5d8y4fhqhnm3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/tz5rl4zuexrt1-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/90vb56md580k3-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/pwadr9z406gs-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/986kh0slpzfn2-RO/image;s=4284x5712,petrol,automatic,SUV,BMW,X5,olx_jFh5Q,2025-09-14T15:41:30.453366
Bmw M5 F90 X Drive 600 Cp,"48 500 €
Prețul e negociabil",48500.0,2019,159000,Unknown,https://www.olx.ro/d/oferta/bmw-m5-f90-x-drive-600-cp-IDjL9f5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0dyrgrtwdssb3-RO/image;s=1440x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/wuw72oen1xzd3-RO/image;s=1440x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/4jz9vq2fqxm72-RO/image;s=1440x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/2ohxhy6gn7u12-RO/image;s=1440x1920;https://frankfurt.apollo.olxcdn.com:443/v1/files/r19fv6c3t6tb1-RO/image;s=1024x768,petrol,automatic,Berlina,BMW,M5,olx_jL9f5,2025-09-14T15:41:34.289341
Bmw X6M Competition Diesel286Cp Mild Hybrid Dvd 360 Pano Laser 2021,62 990 €,62990.0,2021,132 900,Unknown,https://www.olx.ro/d/oferta/bmw-x6m-competition-diesel286cp-mild-hybrid-dvd-360-pano-laser-2021-IDjzLHP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6bnzs3xa50983-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/z5c6j47h8zda2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7xrxufbyw14y1-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ej4at2ot8u933-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3d87s6d2q9nk-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X6,olx_jzLHP,2025-09-14T15:41:37.532701
Mercedes S500 Amg 4 7 Benzina 470 Cp 4 Matic An 2018 Extra Full,47 500 €,47500.0,2018,157 000,Unknown,https://www.olx.ro/d/oferta/mercedes-s500-amg-4-7-benzina-470-cp-4-matic-an-2018-extra-full-IDjO1MF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hxmdgvhrwcso3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/c10qlc6puj3i3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ec0friuhqtgx-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ki55tkzk6z6s-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/s56szpkrktys1-RO/image;s=2000x1500,petrol,automatic,Coupe,MG,Unknown,olx_jO1MF,2025-09-14T15:41:44.493553
Mercedes E 220 D 2018 89 000 Km Piele Navigatie Parktronic,"26 000 €
Prețul e negociabil",26000.0,2018,90 000,Unknown,https://www.olx.ro/d/oferta/mercedes-e-220-d-2018-89-000-km-piele-navigatie-parktronic-IDjBBTG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/crcrzcet46y11-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/9jt591cttkzi1-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/dii4sf5rmkq41-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/x76r9u389c8y-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/s2qorvgjcafj1-RO/image;s=1020x765,diesel,automatic,Berlina,Unknown,Unknown,olx_jBBTG,2025-09-14T15:41:49.061318
Mercedes Benz Gle 450 Amg Inmatriculat,"42 000 €
Prețul e negociabil",42000.0,2020,185 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-gle-450-amg-inmatriculat-IDiz87I.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/he0klbq4hyei-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5k5yihmnvl8z-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mimv4my0o5vh2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qfgsnfamyir5-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ym6zlu9c9afw2-RO/image;s=1000x750,petrol,automatic,SUV,MG,Unknown,olx_iz87I,2025-09-14T15:41:53.593908
Mercedes Benz Cls 450 4Matic Hibrid Benzina 367Cp Amg Line,39 500 €,39500.0,2018,195 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cls-450-4matic-hibrid-benzina-367cp-amg-line-IDjyipU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m7vw4lk7wgvh-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wrb21hpb59ac3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xe9c1ro1pifp3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5jbf4bcvj5vf1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8iib1fi4mnn52-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jyipU,2025-09-14T15:41:57.428837
Mercedes Gle W167 Acc Amg Audio Burmester Trapa Panoramic Cam 360,"48 500 €
Prețul e negociabil",48500.0,2019,165 000,Unknown,https://www.olx.ro/d/oferta/mercedes-gle-w167-acc-amg-audio-burmester-trapa-panoramic-cam-360-IDjM64q.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2p7slabzpjyl3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/c3dmgn85p8a43-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lqvcjbahyvh-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/w77ogml9ckww2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/116wtwfohs6t2-RO/image;s=1000x750,diesel,automatic,SUV,Audi,Unknown,olx_jM64q,2025-09-14T15:42:01.163978
Mercedes Glc 200 4Matic Microhibrid Eqv,"37 510 €
Prețul e negociabil",37510.0,2019,81 200,Unknown,https://www.olx.ro/d/oferta/mercedes-glc-200-4matic-microhibrid-eqv-IDjDZhY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/k2rngh9j55t02-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/6m6yfvdnt50z1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/w4jdebi6xrno1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8marwlijqtj7-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qc8853k9oazt2-RO/image;s=1000x750,hybrid,automatic,SUV,Unknown,Unknown,olx_jDZhY,2025-09-14T15:42:03.933589
Mercedes Benz E 194Cp Amg Edition 2017 Panoramic Anglia,"8 990 €
Prețul e negociabil",8990.0,2017,200 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-e-194cp-amg-edition-2017-panoramic-anglia-IDjNpeQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/srzwgajt9e723-RO/image;s=3968x2325;https://frankfurt.apollo.olxcdn.com:443/v1/files/rinj7i8bmuus-RO/image;s=3767x2362;https://frankfurt.apollo.olxcdn.com:443/v1/files/db9pjt4lcsfb1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/byjumvax0rjy2-RO/image;s=4031x2223;https://frankfurt.apollo.olxcdn.com:443/v1/files/z2cngonq9oy9-RO/image;s=4032x3024,diesel,automatic,Berlina,MG,Unknown,olx_jNpeQ,2025-09-14T15:42:07.594588
Mercedes Benz Cla200D,23 400 €,23400.0,2018,38 500,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cla200d-IDjDaKT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0ninh214zyz4-RO/image;s=1000x748;https://frankfurt.apollo.olxcdn.com:443/v1/files/23dsxrzju62c-RO/image;s=1000x729;https://frankfurt.apollo.olxcdn.com:443/v1/files/ra3k515yy3tv1-RO/image;s=1000x727;https://frankfurt.apollo.olxcdn.com:443/v1/files/lw7adpt8ylxh1-RO/image;s=1000x755;https://frankfurt.apollo.olxcdn.com:443/v1/files/b8lnxnw306gk1-RO/image;s=1000x736,diesel,automatic,Coupe,Unknown,Unknown,olx_jDaKT,2025-09-14T15:42:28.897106
Mercedes S350Cdi 2018 Amg Fara Avarii,33 800 €,33800.0,2018,176 000,Unknown,https://www.olx.ro/d/oferta/mercedes-s350cdi-2018-amg-fara-avarii-IDjBq6s.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3ats0irn4rxk1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3cdfa8zr02jv-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1cmtq4v5r2pu3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wv29nyz5okr83-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjp0roxy5pvr3-RO/image;s=1000x750,diesel,automatic,Berlina,MG,Unknown,olx_jBq6s,2025-09-14T15:42:36.743169
Mercedes Benz C 43 Amg 4Matic 3 0 V6 362Cp 2017,31 000 €,31000.0,2017,125 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c-43-amg-4matic-3-0-v6-362cp-2017-IDjA90O.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kzabxilehqbv2-RO/image;s=1000x678;https://frankfurt.apollo.olxcdn.com:443/v1/files/brnu2i3y0bju1-RO/image;s=1000x642;https://frankfurt.apollo.olxcdn.com:443/v1/files/t7l0bkvs389x-RO/image;s=1000x712;https://frankfurt.apollo.olxcdn.com:443/v1/files/7atpmzrsd0362-RO/image;s=1000x644;https://frankfurt.apollo.olxcdn.com:443/v1/files/f68y6vn5oryn1-RO/image;s=1000x750,electric,N/A,Berlina,MG,Unknown,olx_jA90O,2025-09-14T15:42:40.503603
Mercedes Benz Gle 53 Amg 4Matic Mild Hybrid,54 900 €,54900.0,2021,140 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-gle-53-amg-4matic-mild-hybrid-IDjJlzs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/79kxqal2thym2-RO/image;s=1000x694;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptb97wp6d6c2-RO/image;s=1000x658;https://frankfurt.apollo.olxcdn.com:443/v1/files/n1qv3r15zvo2-RO/image;s=1000x672;https://frankfurt.apollo.olxcdn.com:443/v1/files/q4ftkevsmvy8-RO/image;s=1000x623;https://frankfurt.apollo.olxcdn.com:443/v1/files/szyawg4q1m513-RO/image;s=1000x666,petrol,automatic,SUV,MG,Unknown,olx_jJlzs,2025-09-14T15:42:47.816943
Mercedes Benz E 220 Coupe 9G Tronic Amg Line 4 Matic Incalzire Aux,"31 999 €
Prețul e negociabil",31999.0,2017,129 500,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-e-220-coupe-9g-tronic-amg-line-4-matic-incalzire-aux-IDjy98r.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o2koh7boscf9-RO/image;s=4032x2597;https://frankfurt.apollo.olxcdn.com:443/v1/files/y071sdeeydho2-RO/image;s=2000x1111;https://frankfurt.apollo.olxcdn.com:443/v1/files/3lrtonf2krxi1-RO/image;s=2000x1301;https://frankfurt.apollo.olxcdn.com:443/v1/files/dro04fmv8jqi2-RO/image;s=2000x1314;https://frankfurt.apollo.olxcdn.com:443/v1/files/uheqb39sjogb1-RO/image;s=2000x1500,diesel,automatic,Coupe,MG,Unknown,olx_jy98r,2025-09-14T15:42:54.676381
Vand Mercedes C Class 200 In Stare Exceptionala,"19 990 €
Prețul e negociabil",19990.0,2017,87 200,Unknown,https://www.olx.ro/d/oferta/vand-mercedes-c-class-200-in-stare-exceptionala-IDjn88L.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pv1gz3xkgodf2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jlhqiufg9ysg2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/80a5ldw6ekki2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pv2hhj52ehhb1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kd3bbulnlmvx-RO/image;s=750x1000,petrol,automatic,Berlina,Unknown,Unknown,olx_jn88L,2025-09-14T15:42:58.213352
Vand Mercedes Benz Clasa E 220D 4Matic Amg Line,29 500 €,29500.0,2018,175 000,Unknown,https://www.olx.ro/d/oferta/vand-mercedes-benz-clasa-e-220d-4matic-amg-line-IDjNYZ6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hk4wotajgcdb3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k6bfpecl5tak-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sr1rc4bc66hk2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qehvsv4f91ct3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0kw32r3sjlg42-RO/image;s=750x1000,diesel,automatic,Berlina,MG,Unknown,olx_jNYZ6,2025-09-14T15:43:02.641349
Mercedes Cla220 An 2019 170Cp 106 000Km,"25 900 €
Prețul e negociabil",25900.0,2019,106 000,Unknown,https://www.olx.ro/d/oferta/mercedes-cla220-an-2019-170cp-106-000km-IDjCpD8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0csy3vbm6kiz-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vp2j3c5kwhgd3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/exqzfmf0w42a2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/i9k3ykoshr003-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/k9nxp3xzqc9v1-RO/image;s=1000x750,diesel,automatic,Coupe,Unknown,Unknown,olx_jCpD8,2025-09-14T15:43:09.404219
Mercedes Benz C 200 Coup 4Matic Amg Line Unic Proprietar,23 290 €,23290.0,2017,115 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c-200-coup-4matic-amg-line-unic-proprietar-IDjOcni.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/is72f3c885wg-RO/image;s=4961x3720;https://frankfurt.apollo.olxcdn.com:443/v1/files/l1b83xaifk3r2-RO/image;s=5712x4284;https://frankfurt.apollo.olxcdn.com:443/v1/files/p0vg7fwbkfwt1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ny1tac1jdz91-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/a33ugc78l9xi3-RO/image;s=2000x1500,petrol,automatic,Coupe,MG,Unknown,olx_jOcni,2025-09-14T15:43:13.154500
Mercedes Gle Coupe 53 Amg 2022,"76 000 €
Prețul e negociabil",76000.0,2022,130 000,Unknown,https://www.olx.ro/d/oferta/mercedes-gle-coupe-53-amg-2022-IDi05Ht.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/62kmn9h1ty913-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ho7ootg6mloe2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2jvc14xmvbna2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vmz0rexeg30v-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zyhrxi6931ll2-RO/image;s=750x1000,electric,automatic,Coupe,MG,Unknown,olx_i05Ht,2025-09-14T15:43:25.736246
Mercedes Benz A200 4Matic Amg,"16 300 €
Prețul e negociabil",16300.0,2018,95 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-a200-4matic-amg-IDjCS2M.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yx8ekbajpkr72-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/f6g58nnwjvd73-RO/image;s=5712x4284;https://frankfurt.apollo.olxcdn.com:443/v1/files/m4lmxmft841k-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6yyy4bj5h2qa3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/r7kotpzlei1f2-RO/image;s=3024x4032,electric,N/A,Hatchback,MG,Unknown,olx_jCS2M,2025-09-14T15:43:37.668311
Mercedes Benz Cla 220 4 Matic Amg Line,"21 940 €
Prețul e negociabil",21940.0,2017,106 373,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-cla-220-4-matic-amg-line-IDiY3sw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oks48zi2v8os2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fryt7g0bw1ui2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j95yhxzsv4xf2-RO/image;s=2000x1432;https://frankfurt.apollo.olxcdn.com:443/v1/files/n7jpw64f727f2-RO/image;s=2250x2869;https://frankfurt.apollo.olxcdn.com:443/v1/files/7855j9rhwz2x1-RO/image;s=4000x2250,petrol,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_iY3sw,2025-09-14T15:43:40.855357
Mercedes E220D Avantgarde 9G Tronic 194Cp,"23 200 €
Prețul e negociabil",23200.0,2017,187 000,Unknown,https://www.olx.ro/d/oferta/mercedes-e220d-avantgarde-9g-tronic-194cp-IDjyOZo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qhqiredze4so-RO/image;s=1824x912;https://frankfurt.apollo.olxcdn.com:443/v1/files/fdzkdvxzfo9e-RO/image;s=1824x912;https://frankfurt.apollo.olxcdn.com:443/v1/files/yzzrx018zu9q-RO/image;s=1824x912;https://frankfurt.apollo.olxcdn.com:443/v1/files/sogi365ngmqf3-RO/image;s=1824x912;https://frankfurt.apollo.olxcdn.com:443/v1/files/26fwb7w4ld1l2-RO/image;s=1824x912,diesel,automatic,Berlina,Unknown,Unknown,olx_jyOZo,2025-09-14T15:43:47.102285
Mercedes Benz C200 Mild Hybrid Camere 360 Trapa Tva Deductibil,28 000 €,28000.0,2022,95 000,Unknown,https://www.olx.ro/d/oferta/mercedes-benz-c200-mild-hybrid-camere-360-trapa-tva-deductibil-IDjIFMd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2q1pvsproh1m-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/16p4ky6dziqq-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/z9er5oqvgcq52-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/hek24f0sitec3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/fvlpojle6x913-RO/image;s=1600x900,hybrid,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jIFMd,2025-09-14T15:43:51.038245
Vand Mercedes Gla 4Matic Inca In Garantie Impecabil,"32 000 €
Prețul e negociabil",32000.0,2022,52 091,Unknown,https://www.olx.ro/d/oferta/vand-mercedes-gla-4matic-inca-in-garantie-impecabil-IDjKmQq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z63yxfgxa6qm1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/b8yblv0daqhb-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vtut0h9pyisc3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/p9t9sjqmbc2y-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e3vyy2s7luc91-RO/image;s=1000x750,diesel,automatic,Hatchback,Unknown,Unknown,olx_jKmQq,2025-09-14T15:43:54.301711
